date,forecast,mean_se,lower_ci,upper_ci
2024-06-08,2.3786434134711576,2.0611963396922146,-1.6612271773913698,6.4185140043336855
2024-06-09,2.3786434134711576,2.067559576298301,-1.6736988919644058,6.4309857189067205
2024-06-10,2.3786434134711576,2.0739032890482227,-1.6861323404825206,6.443419167424835
2024-06-11,2.3786434134711576,2.0802276565576334,-1.6985278730259608,6.4558146999682755
2024-06-12,2.3786434134711576,2.086532854735216,-1.7108858343694098,6.4681726613117245
2024-06-13,2.3786434134711576,2.092819056839773,-1.7232065640938816,6.480493391036196
2024-06-14,2.3786434134711576,2.0990864335357755,-1.735490396695592,6.492777223637907
2024-06-15,2.3786434134711576,2.105335152947428,-1.7477376616919273,6.505024488634243
2024-06-16,2.3786434134711576,2.1115653807112853,-1.7599486837245695,6.517235510666884
2024-06-17,2.3786434134711576,2.117777280027487,-1.7721237826599139,6.529410609602229
2024-06-18,2.3786434134711576,2.1239710117096346,-1.7842632736868276,6.541550100629143
2024-06-19,2.3786434134711576,2.1301467342333664,-1.7963674674118546,6.553654294354169
2024-06-20,2.3786434134711576,2.1363046037836697,-1.8084366699519454,6.565723496894261
2024-06-21,2.3786434134711576,2.142444774300969,-1.8204711830247864,6.577758009967102
2024-06-22,2.3786434134711576,2.148567397526025,-1.8324713040368041,6.589758130979119
2024-06-23,2.3786434134711576,2.1546726230436914,-1.8444373261689262,6.601724153111242
2024-06-24,2.3786434134711576,2.1607605983255547,-1.856369538460148,6.613656365402463
2024-06-25,2.3786434134711576,2.166831468771495,-1.868268225889,6.625555052831315
2024-06-26,2.3786434134711576,2.1728853777502075,-1.88013366945296,6.637420496395276
